"ticket_id","seat_location","seat_class","luggage_no","regis_no","flight_no","traveler_id"
8413383609,"8B","Business",3,"SI46275","DL2994",9605944
5645472663,"8B","Business",1,"T953711","MH502",5511171
2953054074,"8B","Economic",2,"AK15140","AA8092",5053362
5914655268,"8B","Economic",1,"CZ11947","Y7333",7622430
5861435545,"8B","Economic",2,"D080282","MU960",3473987
8905203801,"8B","Economic",3,"F047576","TK291",8637875
9536820007,"8B","Economic",2,"I268678","AA4431",2097454
6654478240,"8B","Economic",3,"JJ31597","VA982",5218449
1360023469,"8B","Economic",2,"SG76990","QZ101",4052130
8826072930,"8B","First",3,"B217059","MS897",7958984
3164928070,"8B","First",3,"CS55016","7W990",2344333
1257831211,"8B","First",3,"CW91929","BGY479",2726005
3780309877,"8B","First",1,"D441026","HU5686",3059822
1525969717,"8B","First",2,"IO10445","UA2848",7694981
8862147554,"8B","First",2,"JA97906","7W869",9422686
9505302718,"8B","First",1,"K672440","G348",8200756
6374984539,"8B","First",1,"LJ11388","SE374",6263438
6191158152,"8B","First",1,"LO15054","DL8631",5705598
3398214403,"8B","First",3,"MI86223","SK303",9176252
3953184157,"8B","First",3,"NZ16890","MU4872",3210798
1128146212,"8B","First",2,"VJ28448","DL3889",6718819
4156272194,"8B","First",2,"XZ50110","SE682",9969519
4395031159,"8C","Business",2,"BY38313","CZ227",5604441
7096554698,"8C","Business",2,"GK68608","HU7074",6945144
3258656815,"8C","Business",2,"K248623","AA3974",8451000
2509227679,"8C","Business",1,"OM42334","UA1901",8687626
7789419290,"8C","Business",2,"OM42334","UA4154",9473934
9321329502,"8C","Business",2,"P971903","Z7381",2351382
8156413647,"8C","Business",2,"PS91594","MSE900",4340756
5797120149,"8C","Business",2,"QD27517","CA6054",4799162
2240909131,"8C","Business",2,"TF25369","RL521",5248616
6987155908,"8C","Business",2,"UF25136","CA6933",4102244
6607225248,"8C","Business",3,"UF25136","CA7154",8175646
4663554772,"8C","Economic",3,"AH11264","CA9416",4236077
8932364284,"8C","Economic",2,"D257190","AA8766",8792372
7156597784,"8C","Economic",3,"EE66549","MSE916",6438898
1398862304,"8C","Economic",2,"EJ25582","BGY803",8655019
6722210431,"8C","Economic",2,"EU19952","FV707",2995132
5819427577,"8C","Economic",2,"FF57279","AA9195",7107341
5623813119,"8C","Economic",1,"HA25581","DL4191",7116619
8516508648,"8C","Economic",1,"IY87396","MU9871",4942453
5141302202,"8C","Economic",2,"K248623","AA993",3576293
7548654513,"8C","Economic",2,"QE16655","HU6375",3464532
7854492866,"8C","Economic",3,"RB23527","RMK284",4257910
4517451638,"8C","Economic",2,"UN57507","CA6127",2572986
1882494358,"8C","Economic",1,"V732413","SK909",6875113
8535616333,"8C","Economic",1,"YM41665","HU4251",2866554
6006161293,"8C","Economic",2,"ZI93930","CA1853",7605142
1268858481,"8C","Economic",3,"ZS99861","MU9711",3338800
6336459867,"8C","Economic",3,"ZS99861","MU9909",6861466
5074067929,"8C","First",1,"B379961","OAC394",9107973
2022205388,"8C","First",2,"C034299","CA4347",7933534
5143474629,"8C","First",2,"CX56054","MU5737",4258494
1634490025,"8C","First",1,"D441026","HU7612",4512444
7282178808,"8C","First",1,"FX62042","MU6981",2723517
6747361441,"8C","First",3,"G447615","UA8915",2585063
3570188428,"8C","First",1,"HA25581","DL1182",8453370
2508794366,"8C","First",2,"HO38381","UA883",4441341
1208709150,"8C","First",1,"IO10445","UA2848",4000659
1005361530,"8C","First",3,"KH49170","G549",7477219
7175217141,"8C","First",2,"MW40322","GK558",4891505
1172224095,"8C","First",1,"NK33347","FD953",4469662
3411410865,"8C","First",2,"QX84173","CA5320",6478935
8549116002,"8C","First",2,"UJ58896","DL3282",6398583
8193830090,"8C","First",1,"WL87992","OAC748",7808968
7364393700,"8D","Business",1,"D441026","HU1886",4555998
5174220992,"8D","Business",2,"ES88832","MU5259",4961759
1371112788,"8D","Business",1,"HB79303","UA3104",2269833
1145788430,"8D","Business",2,"HO38381","UA5335",2167582
3463568661,"8D","Business",3,"IO10445","UA9533",7006871
8312444074,"8D","Business",3,"J969815","BGY407",8017446
7326617434,"8D","Business",2,"MH89346","DL8622",9910915
2563347584,"8D","Business",1,"PA47694","AA7419",6647794
6732780492,"8D","Business",2,"RZ47778","MU7939",7945155
7153045508,"8D","Business",1,"S654938","MD229",7702873
4501798938,"8D","Business",2,"TQ90743","CA270",3945735
1789602101,"8D","Business",3,"W181679","MU8723",8265514
6244132609,"8D","Business",1,"X391074","YUZ435",6903679
2276930341,"8D","Economic",3,"BC62025","DL9277",4119873
6073057838,"8D","Economic",3,"CZ11947","Y7333",7684700
4149605226,"8D","Economic",2,"D080282","MU7501",2538163
1420652535,"8D","Economic",1,"MG82613","7W743",7905921
8461233303,"8D","Economic",1,"OQ81096","DL6379",5660429
8834399617,"8D","Economic",3,"QK69420","MS907",9692016
3762408624,"8D","Economic",2,"UF25136","CA6788",7821890
7700472960,"8D","Economic",3,"V732413","SK909",3286754
9641266191,"8D","Economic",2,"VR57164","CA7828",5559462
9397927030,"8D","Economic",1,"XZ50110","SE682",7553633
3623665131,"8D","Economic",1,"YM41665","HU3716",5794867
9003629275,"8D","Economic",2,"YS84034","MD568",3562002
6492146918,"8D","Economic",2,"ZF17492","CA2726",4997465
8040391572,"8D","First",3,"BK77597","QZ367",7762141
6320040646,"8D","First",3,"ET76777","HU8683",8376187
8266351599,"8D","First",1,"HA25581","DL4191",6702472
7030507285,"8D","First",3,"I268678","AA1805",8260845
8760066580,"8D","First",1,"IM67485","YAP115",2650322
7018587359,"8D","First",3,"MZ22939","RL112",2143967
5615468680,"8D","First",2,"QZ42276","UA3688",5748008
6815627367,"8D","First",3,"RZ47778","MU8084",4178163
9441395873,"8D","First",1,"SI46275","DL7156",9179032
3133662702,"8E","Business",3,"KG94552","UH962",6068942
8945193243,"8E","Business",1,"QG80006","UA9592",3651791
8474364241,"8E","Business",1,"QM19906","FD864",5321460
6361308925,"8E","Business",1,"R221968","N7702",3133918
4975374156,"8E","Business",3,"UN57507","CA5199",3508644
4729173839,"8E","Business",3,"V836285","6O694",6447174
6913795127,"8E","Business",1,"ZN27898","CA9092",5077688
7032478859,"8E","Economic",3,"CX56054","MU8832",4770870
8481062218,"8E","Economic",2,"HF48942","CA1674",5748368
2245245125,"8E","Economic",2,"IK34015","QZ602",8907080
8984597462,"8E","Economic",2,"Q338746","DL9858",4574018
2855671771,"8E","Economic",3,"QG80006","UA6798",4419020
3973881148,"8E","Economic",3,"RI57422","HU7832",7603782
6678261524,"8E","First",3,"BG94656","UH809",8089706
5014210707,"8E","First",2,"D257190","AA8389",5994695
4057921085,"8E","First",2,"FJ26430","AA6874",5445652
2693123289,"8E","First",2,"MA80632","LH508",9144443
7772147189,"8E","First",1,"OG79306","AS768",6279618
2405987082,"8E","First",1,"PI64488","Z7237",9220475
8841191719,"8E","First",3,"Q147234","QL344",7774518
9739275087,"8E","First",2,"QE16655","HU4236",4527513
4255752855,"8E","First",2,"SG76990","QZ101",9363034
4954644816,"8E","First",3,"Y535528","Y7214",4716659
5196212388,"8E","First",2,"ZS99861","MU9501",3936980
1379050323,"8F","Business",3,"D080282","MU960",4658200
8481063887,"8F","Business",3,"FJ26430","AA5703",4942453
2380437894,"8F","Business",1,"FX62042","MU952",5225720
4623906740,"8F","Business",3,"NB94749","G914",8362309
4494924624,"8F","Business",2,"PG82179","HU3214",9144272
8555231959,"8F","Business",3,"QN17200","UA3908",9528798
7404765584,"8F","Business",2,"QZ42276","UA2887",4535764
3140893911,"8F","Business",1,"RA31940","UA5809",2994650
9848683424,"8F","Business",2,"V893208","HU9764",3238609
3487718662,"8F","Business",3,"VR57164","CA7828",9792292
9314165457,"8F","Business",1,"YV60564","MU6357",5876387
9338193371,"8F","Economic",2,"AK15140","AA7076",2427837
7315091723,"8F","Economic",1,"BC62025","DL7665",7848891
5080305513,"8F","Economic",3,"BG94656","UH809",4773516
9179954290,"8F","Economic",3,"CI34176","NDN886",5501009
7184372991,"8F","Economic",1,"DK59405","UA6559",3599194
8101033771,"8F","Economic",1,"FG89640","EA934",5923150
9177586594,"8F","Economic",3,"GJ65862","TK507",6438800
6730316620,"8F","Economic",2,"L438888","RMK494",4282091
3744366676,"8F","Economic",1,"LO15054","DL8617",2263800
7662886543,"8F","Economic",3,"MD64300","HU4683",4340756
8673365471,"8F","Economic",2,"QD27517","CA6281",8980831
2253883582,"8F","Economic",3,"QN91011","AA6389",5957040
9313298796,"8F","Economic",3,"R081220","FV620",5371641
6476475116,"8F","Economic",1,"TF25369","RL521",3618339
1372222533,"8F","Economic",2,"TQ90743","CA6714",6596161
5423503231,"8F","Economic",3,"VQ54186","HU4577",5645729
8202849726,"8F","Economic",2,"Y535528","Y7214",8247559
9657773290,"8F","Economic",2,"ZX97198","MU2947",6031133
9371865635,"8F","First",3,"CW91929","BGY479",4787950
2600998917,"8F","First",1,"F476850","Y7791",3875891
9741638366,"8F","First",2,"H834424","AA7208",5959002
3208858004,"8F","First",3,"IY87396","MU3212",4610046
5212917343,"8F","First",2,"IY87396","MU470",6159878
7833170902,"8F","First",3,"MD64300","HU1785",9846608
4829962635,"8F","First",1,"NQ47997","UA7338",6583177
4309394309,"8F","First",2,"QZ42276","UA2669",5206322
9580410223,"8F","First",1,"S654938","MD229",5432329
3758938132,"9A","Business",2,"BL84978","UH910",9379631
7441466659,"9A","Business",3,"CK61659","KA631",4069310
2144059045,"9A","Business",3,"CL90800","SE301",8888329
8868646561,"9A","Business",1,"DG44175","MU8431",7537872
3549267455,"9A","Business",2,"MD64300","HU1336",4922891
1031158788,"9A","Business",1,"NU19406","MH672",2739949
4346872892,"9A","Business",2,"NZ16890","MU8499",5290504
4581332099,"9A","Business",1,"PB53014","6O986",8792525
5042356635,"9A","Business",3,"UF25136","CA7154",7717871
2870740443,"9A","Business",1,"WQ16876","CA750",3975805
1373456267,"9A","Business",1,"YV60564","MU232",6493971
6510053890,"9A","Business",2,"ZF17492","CA2533",5491056
4255829791,"9A","Economic",3,"D080282","MU8271",2529736
7407822608,"9A","Economic",2,"GL39439","NDN473",5319412
7029218186,"9A","Economic",2,"GR97278","HU4824",3996450
5608142805,"9A","Economic",3,"HF48942","CA7774",8913576
6557352437,"9A","Economic",2,"LJ11388","SE374",4579363
3400642789,"9A","Economic",2,"LK80038","SK275",9775421
9481076509,"9A","Economic",1,"LO75185","UA9617",4270420
2735445238,"9A","Economic",3,"N616925","G745",5622803
4357463117,"9A","Economic",3,"N882546","EA966",4410680
8202733687,"9A","Economic",2,"OG91148","KA739",5465740
7542813556,"9A","Economic",3,"PA47694","AA3045",3379546
2474992686,"9A","Economic",3,"QG80006","UA9592",4749121
6637835342,"9A","Economic",2,"QX84173","CA5566",7886185
8287810014,"9A","Economic",2,"XH34317","QL294",6355810
7152434625,"9A","Economic",3,"XN21483","HU5494",2161332
8748500152,"9A","Economic",1,"XR32668","N7362",5168921
2699987201,"9A","First",2,"AK15140","AA7076",4000401
6533255284,"9A","First",1,"D080282","MU9160",7867632
9587463001,"9A","First",2,"F688331","HU9939",6540357
9432911835,"9A","First",3,"HB79303","UA5754",3934913
8426725918,"9A","First",2,"IY87396","MU3212",3111969
9182436756,"9A","First",2,"K248623","AA8504",9007037
4158988508,"9A","First",2,"KH49170","G549",5386066
6350836811,"9A","First",3,"OQ81096","DL7038",5819167
6801320043,"9A","First",1,"OX36471","CA1276",7439398
7152797366,"9A","First",3,"QC56771","RMK913",7312375
4703792210,"9A","First",3,"QD27517","CA7107",2337301
1062146442,"9A","First",3,"RA31940","UA5809",8891649
1361190196,"9A","First",1,"SO63257","AS835",3532753
7177919566,"9A","First",1,"ZS99861","MU3738",5171512
9005869582,"9B","Business",2,"AP80260","MU6342",5724912
1710848715,"9B","Business",2,"BG94656","UH809",6159604
3729502918,"9B","Business",2,"DP62487","DL9597",9662223
2227505878,"9B","Business",2,"HB79303","UA6270",2821856
3511620114,"9B","Business",1,"NZ16890","MU4415",9427863
6860656026,"9B","Business",3,"PY87755","L6 836",6733673
9582601109,"9B","Business",2,"QE16655","HU7341",2801568
6303986282,"9B","Business",2,"QN17200","UA5990",4062093
4296437115,"9B","Business",2,"TQ90743","CA6095",3750001
4609290920,"9B","Business",1,"VJ28448","DL600",4748290
2395071407,"9B","Business",3,"WQ16876","CA7085",3661657
8295081877,"9B","Economic",3,"DP62487","DL2628",7499037
9376404712,"9B","Economic",3,"GR97278","HU3353",2449985
2424152131,"9B","Economic",1,"H834424","AA6191",5343783
4823470192,"9B","Economic",1,"LO75185","UA7845",7079084
7571024520,"9B","Economic",3,"OM42334","UA4154",4670665
6930684834,"9B","Economic",1,"QN91011","AA3788",8782215
9904080272,"9B","Economic",3,"UN57507","CA7853",8648628
1233765908,"9B","Economic",3,"W299434","HU5331",3215422
5764260158,"9B","Economic",3,"XZ90550","DL3525",6904152
6485409976,"9B","Economic",1,"YM41665","HU649",8000890
9631492574,"9B","Economic",1,"ZF17492","CA570",5806696
7566004813,"9B","First",3,"A299277","FNA688",8125374
4279343260,"9B","First",2,"D412459","MU8003",2865123
6900676022,"9B","First",1,"ES88832","MU5259",7327068
3145858788,"9B","First",3,"ES88832","MU9986",4061410
1620193389,"9B","First",2,"HG61456","BUR159",3791307
1277468560,"9B","First",1,"HH75497","VA617",6019548
4525805743,"9B","First",2,"IY87396","MU8990",5733723
3864127187,"9B","First",3,"QD27517","CA7107",8526137
8160672720,"9B","First",1,"QE16655","HU8818",7956338
5129501057,"9B","First",3,"QK69420","MS907",8295123
9707346667,"9B","First",1,"S755695","UH212",4524213
9800768324,"9B","First",3,"W299434","HU7368",8850608
5513852667,"9B","First",3,"X582379","FNA515",3600971
8887417424,"9B","First",2,"ZI93930","CA8079",3000391
8507172612,"9C","Business",2,"HF48942","CA5048",2193785
3511527393,"9C","Business",1,"LO15054","DL6769",4903948
8072109442,"9C","Business",2,"QD27517","CA7107",3641683
6004806311,"9C","Business",2,"QN91011","AA2078",9854135
8140413674,"9C","Business",2,"ST56683","CZ818",4302182
7736200023,"9C","Business",2,"UZ68664","FD140",6451895
2544596783,"9C","Economic",1,"AK15140","AA3438",2249546
9300771907,"9C","Economic",3,"F688331","HU7938",3013899
4074823134,"9C","Economic",2,"FJ26430","AA3036",8142875
1249043973,"9C","Economic",1,"G447615","UA9989",6649543
6849844654,"9C","Economic",3,"IY87396","MU3762",2830450
1762479002,"9C","Economic",2,"IY87396","MU8990",5200617
5703746745,"9C","Economic",3,"K248623","AA6993",3627686
3988401979,"9C","Economic",2,"QH32707","YAP943",2731492
8616690141,"9C","Economic",1,"QM95314","6O666",9356816
5965438323,"9C","Economic",3,"RZ47778","MU8330",3259757
8212025484,"9C","Economic",2,"VU85926","RMK118",6279756
5456833696,"9C","Economic",2,"YL62063","UH429",3951233
8475125656,"9C","First",1,"D257190","AA8766",2761431
2917678575,"9C","First",2,"D412459","MU8003",4895593
1752293621,"9C","First",3,"EX49106","BUR847",2578307
9768514427,"9C","First",1,"F149307","CZ382",3576293
6637799010,"9C","First",2,"GK68608","HU4859",9809756
6019099315,"9C","First",2,"K248623","AA7588",7747557
6385385982,"9C","First",1,"OQ81096","DL557",8939503
7448763963,"9C","First",2,"QZ42276","UA2669",6250070
4323973094,"9C","First",1,"SI46275","DL7156",6101621
8948467271,"9C","First",1,"T953711","MH502",9122907
9293550924,"9C","First",1,"V131505","Y9671",9015891
6768972874,"9C","First",1,"V893208","HU3847",4447564
7355339970,"9C","First",3,"VR57164","CA5832",5902261
1364666228,"9C","First",3,"VR57164","CA7328",2818222
9474695308,"9C","First",1,"WX31524","AS416",4009577
5079647269,"9C","First",1,"XR32668","N7362",4023602
9895962852,"9C","First",3,"YF81526","QZ906",4030551
1882404028,"9C","First",3,"YM41665","HU2525",3338535
6633124687,"9C","First",2,"ZI93930","CA8657",3867626
9530132681,"9D","Business",3,"DL51634","7W856",6207797
3548967906,"9D","Business",3,"FA30008","SE178",6516583
7889050333,"9D","Business",3,"MD64300","HU1336",3426014
8107473166,"9D","Business",3,"MN39894","HU8057",8188568
2461006648,"9D","Business",2,"QA45771","RMK289",9242159
5414648212,"9D","Business",3,"QG80006","UA5207",4340756
8904392261,"9D","Business",2,"UJ58896","DL9608",9262067
7771030129,"9D","Business",2,"VR57164","CA6679",8528713
6191060023,"9D","Business",2,"WP70477","GK663",7388717
7067574909,"9D","Business",3,"XZ90550","DL5724",2139345
5264407836,"9D","Business",2,"Y812405","7W330",9806650
6763215522,"9D","Economic",2,"AK15140","AA3451",6484843
4790978921,"9D","Economic",2,"BY38313","CZ227",7893483
7014123601,"9D","Economic",2,"H289249","BUR597",7447620
6518847300,"9D","Economic",3,"LO15054","DL8631",7992359
4980318013,"9D","Economic",3,"Q338746","DL5142",8556798
6142372625,"9D","Economic",1,"QN17200","UA7867",3130938
6785102594,"9D","Economic",1,"XN21483","HU8363",3554475
1978419322,"9D","Economic",3,"ZX97198","MU7388",2391240
1649753039,"9D","First",3,"D257190","AA6188",8351891
9089900550,"9D","First",2,"DK59405","UA9999",2189435
9665087945,"9D","First",3,"FJ26430","AA8025",4529954
6867810441,"9D","First",3,"FZ17926","DL5615",9569371
8366388051,"9D","First",3,"GR97278","HU8177",3020776
9200766946,"9D","First",2,"HA25581","DL5042",3622345
4578980618,"9D","First",2,"HO38381","UA883",9253145
5791803887,"9D","First",1,"RA31940","UA4886",2383319
4837782814,"9D","First",1,"RA31940","UA7998",6363011
4896905458,"9D","First",1,"WX31524","AS416",9742352
8657550809,"9D","First",1,"XL21477","AA2181",3579403
2689820672,"9D","First",1,"XL21477","AA5332",9732315
3822575837,"9D","First",2,"XN21483","HU5955",3159459
7069931363,"9D","First",2,"XZ90550","DL3525",9968952
7560667654,"9D","First",2,"ZX97198","MU5415",8371889
5752901686,"9E","Business",1,"D080282","MU8271",2101959
7421692083,"9E","Business",2,"FZ17926","DL5325",4773775
8542671968,"9E","Business",2,"H834424","AA696",7192892
8136940837,"9E","Business",1,"HF48942","CA6894",9936572
8890421683,"9E","Business",2,"IY87396","MU470",6150578
1377347107,"9E","Business",3,"IY87396","MU5879",2930813
6961240923,"9E","Business",1,"QG80006","UA9587",8041749
3379857952,"9E","Business",3,"RA31940","UA2618",5640773
4456017696,"9E","Business",2,"RX43100","RMK948",5193196
5512608157,"9E","Business",2,"W181679","MU8497",8310000
3807550185,"9E","Business",2,"W181679","MU8723",5821189
2680351502,"9E","Business",1,"ZI93930","CA6437",6945044
2098426251,"9E","Business",1,"ZS99861","MU2854",7820821
5373015402,"9E","Economic",1,"OX36471","CA2207",6393987
8749602400,"9E","Economic",2,"OX36471","CA4196",3997470
2113454529,"9E","Economic",3,"PA47694","AA5377",6226574
6442402170,"9E","Economic",1,"R574842","EA930",7306691
6264252062,"9E","Economic",3,"S331219","YAP541",2776773
6907985968,"9E","Economic",3,"XL21477","AA2181",4781135
6631550319,"9E","Economic",3,"ZX97198","MU6940",8162547
8826645040,"9E","First",1,"AP80260","MU3115",6317526
4046931751,"9E","First",3,"BG20897","TK530",9591582
5249053176,"9E","First",3,"D412459","MU6722",8495094
4797472168,"9E","First",1,"DI78406","DSV542",3988726
3554836610,"9E","First",2,"HB79303","UA9473",3995613
5835174892,"9E","First",3,"HO38381","UA6447",9775288
8071970900,"9E","First",1,"IO10445","UA8440",7147989
8496500739,"9E","First",2,"L544625","N7111",6143896
